86207_Q1	Recurso extraordinario de casación difamación publicaciones Facebook
99441_Q1	Recurso de casación inadmisible por falta de fundamentación artículo 478 CPP
86561_Q1	Recurso extraordinario de casación robo agravado Paraguay
94165_Q1	Recurso de Casación Estafa 2021 Paraguay
68651_Q1	Recurso extraordinario de casación interpuesto por la fiscal en caso de exposición de personas a lugares de trabajo peligrosos en Caacupé
22980_Q1	Recurso extraordinario de casación calumnia difamación injuria 2011 Paraguay
67204_Q1	Recurso de casación inadmisible robo agravado Paraguay 2018
85281_Q1	Recurso de reposición interpuesto contra Acuerdo y Sentencia N 1276 de 11 de diciembre de 2020 Sala Penal Corte Suprema de Justicia Paraguay
78330_Q1	Recurso de casación por inobservancia de preceptos constitucionales en sentencia de condena mayor a diez años
62426_Q1	Recurso Extraordinario de Casación Directa en Paraguay por lesiones culposas
69573_Q1	Acuerdo y Sentencia N 130 del 05 de abril del 2018 aclaratoria homicidio culposo producción de riesgos comunes
39422_Q1	Recurso extraordinario de casación homicidio doloso Paraguay 2014
76335_Q1	Recurso de Casación inadmisible en Paraguay por falta de fundamentación en la impugnación del fallo del Tribunal de Apelaciones
69215_Q1	Recurso extraordinario de casación por prescripción material en caso de estafa
40693_Q1	Recurso Extraordinario de Casación homicidio doloso pena privativa de libertad 14 años
69201_Q1	Recurso extraordinario de casación por prescripción material en caso de apropiación en Paraguay
39350_Q1	Recurso extraordinario de casación homicidio doloso Paraguay 2014
94429_Q1	Recurso de casación por lesión corporal en el ejercicio de funciones públicas en Paraguay
102365_Q1	Recurso Extraordinario de Casación Estafa 2019 Paraguay
81024_Q1	Acuerdo y Sentencia N 691 Corte Suprema Justicia Paraguay 2020 aclaratoria sobreseimiento definitivo robo agravado
54619_Q1	Recurso de Casación homicidio doloso Alto Paraná 2015
22957_Q1	Recurso de Casación interpuesto en Ciudad del Este contra Acuerdo y Sentencia N 01 de fecha 18 de febrero del 2010 Tribunal de Apelaciones en lo Penal, Segunda Sala, de la Circunscripción Judicial de Alto Paraná
81030_Q1	Recurso extraordinario de casación posesión y tráfico de sustancias estupefacientes Carmén del Paraná
82539_Q1	Recurso Extraordinario de Casación inadmisibilidad violación de domicilio y amenaza en Mboacayaty
79953_Q1	Recurso de Casación inadmisible por falta de fundamentación en abuso sexual en niños Paraguay
101678_Q1	Recurso de Casación inadmisible por falta de fundamentación en Paraguay
25786_Q1	Recurso de revisión inadmisible por falta de hechos nuevos en homicidio doloso en San José de los Arroyos
102359_Q1	Acuerdo y Sentencia N 379 del 10 de octubre de 2023 aclaratoria recurso de casación inadmisibilidad
39387_Q1	Recurso de Revisión inadmisible por falta de presentación de documentos en Caaguazú
75199_Q1	Recurso Extraordinario de Casación coacción y extorsión aclaratoria procedencia 2019
40888_Q1	Recurso de casación tráfico de drogas Paraguay 2014
94367_Q1	Recurso de casación penal en Paraguay 2021
40650_Q1	Recurso de Casación inadmisible en causa de coacción sexual y abuso sexual en personas indefensas 2015 Paraguay
25962_Q1	Recurso Extraordinario de Casación calumnia y difamación San Pedro 2012
25087_Q1	Recurso extraordinario de casación interpuesto en autos de estafa en Paraguay 2012
80349_Q1	Recurso extraordinario de casación inadmisible por extemporáneo en Paraguay 2020
85231_Q1	Recurso extraordinario de casación robo agravado y resistencia Paraguay
51060_Q1	Recurso Extraordinario de Casación inadmisible por plazo de interposición en homicidio doloso Santa Rosa del Aguaray
84891_Q1	Recurso extraordinario de casación en Paraguay por estafa con suspensión condicional del procedimiento
31794_Q1	Recurso Extraordinario de Casación maltrato físico y lesión San Lorenzo 2013
79934_Q1	Recurso de revisión en causa de homicidio culposo en Alto Paraná 2020
84649_Q1	Recurso de Casación interpuesto por abogado defensor en caso de posesión y tráfico de drogas en Paraguay
98260_Q1	Recurso de casación interpuesto por abogado en representación de acusado por producción de documentos no auténticos
72861_Q1	Recurso extraordinario de casación inadmisible por no ser sentencia definitiva Tribunal de Apelación en lo Penal 2012 Paraguay
25939_Q1	Acuerdo y Sentencia N 1549 aclaratoria recurso de casación quebrantamiento de depósito 2012 Paraguay
51074_Q1	Acuerdo y Sentencia N 758 Corte Suprema de Justicia Sala Penal 14 de junio 2016 aclaratoria prescripción
47170_Q1	Recurso extraordinario de casación homicidio doloso 2015 Paraguay
78380_Q1	Recurso de revocatoria por contrario imperio en extradición Paraguay 2020
85225_Q1	Recurso extraordinario de casación interpuesto por la defensora pública en causa de homicidio doloso y robo agravado en Piribebuy con pena de 15 años
91250_Q1	Recurso de casación homicidio doloso Tribunal de Apelaciones Multifueros Ñeembucú
97621_Q1	Recurso extraordinario de casación inadmisible robo agravado Paraguay 2022
84113_Q1	Recurso de Casación inadmisible por falta de fundamentación en Paraguay 2020
38954_Q1	Recurso de revisión posesión de drogas peligrosas Paraguay 2013
97609_Q1	Recurso extraordinario de casación inadmisible por falta de notificación clara en delito de difamación y calumnia Paraguay
101145_Q1	Recurso de reposición y aclaratoria en caso de desacato a la orden judicial Ley N 4711/12 Paraguay
80413_Q1	Recurso extraordinario de casación interpuesto por el agente fiscal en hurto en Tebicuary
72685_Q1	Recurso de casación inadmisible por falta de fundamentación en maltrato físico, lesión e injuria en Cnel. Oviedo
40151_Q1	Recurso extraordinario de casación Ley N 1340 88 Villalbin
60295_Q1	Recurso de Revisión homicidio doloso causa 1177 2009 Paraguay
80407_Q1	Recurso de casación inadmisible invasión de inmueble ajeno Alto Paraná
72691_Q1	Recurso de Casación Ley 1340/88 Ley de Armas Paraguay
38940_Q1	Recurso de casación inadmisible por falta de argumentación de precepto constitucional violado en homicidio doloso Paraguay 2013
40810_Q1	Acuerdo y Sentencia N 609 Corte Suprema Justicia Paraguay 13 agosto 2015 homicidio culposo aclaratoria
25044_Q1	Recurso Extraordinario de Casación en Paraguay por difamación y calumnia en General Artigas
23435_Q1	Recurso Extraordinario de Casación Ley 1340/88 Paraguay
23353_Q1	Recurso extraordinario de casación homicidio culposo Paraguay 2009
87383_Q1	Recurso de casación inadmisible en Paraguay por actividades peligrosas en la construcción
25722_Q1	Recurso Extraordinario de Casación Difamación y Calumnia 2012 Paraguay
85594_Q1	Recurso de Casación inadmisible en Paraguay por falta de fundamentación en la impugnación de sentencia definitiva
84715_Q1	Recurso extraordinario de casación inadmisible por falta de copia de la cédula de notificación en robo agravado Paraguay 2021
96311_Q1	Recurso de Casación violencia familiar Paraguay 2016
86664_Q1	Recurso extraordinario de casación inadmisible por falta de cédula de notificación en Paraguay
39519_Q1	Recurso de Casación en tentativa de homicidio doloso en Paraguay 2013
65272_Q1	Recurso extraordinario de casación tenencia de marihuana Villarrica 2018
91495_Q1	Recurso de casación inadmisible por falta de cédula de notificación en causa de estafa
38161_Q1	Recurso de casación inadmisible por falta de fundamentación en Paraguay
68756_Q1	Recurso Extraordinario de Casación interpuesto en defraudación en asociación financiera ALFA S.A. 2019
93282_Q1	Recurso extraordinario de revisión interpuesto en Coronel Oviedo 2021 por lesión de confianza
79897_Q1	Recurso de Aclaratoria facturación bruta juego de azar Paraguay 2020
75075_Q1	Recurso de casación inadmisible en Paraguay por falta de fundamentación del agravio
40970_Q1	Recurso Extraordinario de Casación difamación y calumnia Tribunal de Apelaciones en lo Penal Cuarta Sala de la Capital 2012
50593_Q1	Recurso extraordinario de casación en Paraguay por abuso sexual en niños en Caacupé
40958_Q1	Recurso Extraordinario de Casación lesión corporal en el ejercicio de funciones públicas Paraguay 2015
60336_Q1	Recurso de casación inadmisible por falta de fundamentación en maltrato físico y lesiones
101780_Q1	Recurso extraordinario de casación inadmisible robo con resultado de muerte Paraguay 2023
38149_Q1	Recurso de Casación en Paraguay por sobreseimiento definitivo en caso de apropiación
95803_Q1	Recurso de casación homicidio doloso Ley 2341/03
40794_Q1	Recurso Extraordinario de Casación Homicidio Doloso Paraguay 2015
39531_Q1	Recurso extraordinario de casación estafa Paraguay 2014
25118_Q1	Recurso Extraordinario de Casación interpuesto contra Acuerdo y Sentencia N 14 de fecha 05 de abril de 2011 Tribunal de Apelaciones de Amambay
38148_Q1	Recurso extraordinario de casación homicidio doloso Paraguay 2013
56691_Q1	Recurso de Revisión inadmisible en caso de Coacción Sexual y Violación en San Juan Nepomuceno
101781_Q1	Recurso de casación inadmisible por extemporaneidad en estafa y lesión de confianza Alto Paraná
40795_Q1	Habeas Corpus reparador presentado en 2014 por abogado Favio Manuel Ramos en Villarrica
40959_Q1	Recurso extraordinario de casación abigeato inadmisible Paraguay 2015
51854_Q1	Recurso Extraordinario de Casación desistimiento querella lesión culposa Paraguay
40781_Q1	Recurso extraordinario de casación estafa San Juan Nepomuceno inadmisibilidad
60337_Q1	Recurso extraordinario de casación difamación calumnia injuria Paraguay 2017
26362_Q1	Recurso de Casación en Paraguay por abuso sexual en niños, inadmisibilidad por falta de fundamentación
56685_Q1	Recurso Extraordinario de Casación cohecho pasivo agravado Paraguay
75074_Q1	Recurso de casación inadmisible por error de procedimiento en Paraguay 2019
73405_Q1	Recurso Extraordinario de Casación lesion culposa daño Moisés Bertoni
40971_Q1	Recurso de casación inadmisible homicidio culposo Paraguay 2015
25125_Q1	Recurso de Casación Violación de Domicilio Paraguay 2012
39518_Q1	Recurso de casación incumplimiento deber legal alimentario Paraguay 2014
48487_Q1	Recurso de revisión homicidio culposo zona Ayolas Prefectura
68757_Q1	Recurso de casación inadmisible por falta de fundamentación en producción de documentos no autenticos Paraguay 2019
75060_Q1	Recurso extraordinario de casación inadmisible por falta de fundamentación en lesiones, amenazas y maltrato físico Paraguay 2019
65273_Q1	Recurso extraordinario de casación por apropiación, producción y uso de documentos no auténticos y producción mediata de documentos públicos de contenido falso en Paraguay
84714_Q1	Recurso de Casación Homicidio Doloso en Carlos A. López
86665_Q1	Recurso Extraordinario de Casación inadmisibilidad recurso de reposición estafa San Bernardino
75935_Q1	Recurso extraordinario de casación inadmisibilidad estafa Paraguay 2019
49766_Q1	Recurso de casación en Paraguay por lesión de confianza en Alto Paraná
101756_Q1	Recurso extraordinario de casación inadmisible invasión de inmueble ajeno Alto Paraná 2023
98329_Q1	Recurso de casación feminicidio Paraguay 2023
75909_Q1	Recurso extraordinario de casación interpuesto por defensor público en causa de operaciones fraudulentas por computadoras en Paraguay
48336_Q1	Corte Suprema de Justicia Paraguay aclaratoria sentencia producción de riesgos comunes
38809_Q1	Recurso extraordinario de casación extinción acción penal plazo razonable Paraguay
97740_Q1	Recurso Extraordinario de Casación inadmisible homicidio doloso en grado de tentativa Paraguay
40018_Q1	Recurso de casación por violación de domicilio y amenaza en Paraguay 2014
49982_Q1	Recurso Extraordinario de Casación medio ambiente Ley 716/96 Ley 422/73 Itacurubí de la Cordillera
76025_Q1	Recurso extraordinario de casación homicidio doloso San Pedro Poty 2015
89797_Q1	Recurso de Nulidad y Apelación contra Acuerdo y Sentencia N 332 de fecha 05 de octubre 2020 Tribunal de Cuentas Segunda Sala
72525_Q1	Recurso extraordinario de casación tráfico de drogas Paraguay
39040_Q1	Recurso extraordinario de casación soborno agravado Paraguay 2014
72531_Q1	Recurso extraordinario de casación inadmisibilidad lesión culposa Paraguay 2019
99590_Q1	Recurso Extraordinario de Casación inadmisible en Paraguay por falta de fundamentación artículo 468 Código Procesal Penal
40583_Q1	Recurso extraordinario de casación tráfico y tenencia de sustancias estupefacientes Paraguay 2014
70440_Q1	Recurso de Casación Abuso Sexual en Niños 2019 Paraguay
23756_Q1	Recurso de casación por calumnia, difamación e injuria en Paraguay 2011
31352_Q1	Recurso Extraordinario de Casación abuso sexual en niños Paraguay 2013
61217_Q1	Recurso extraordinario de casación inadmisibilidad extradición Paraguay 2017
79458_Q1	Recurso de casación interpuesto por Defensor Público en lo Penal por Privación de Libertad, Coacción Sexual, Violación y Transgresión a la Ley de Armas en Amambay
23742_Q1	Recurso Extraordinario de Casación invasión de inmueble Pedro Juan Caballero 2011
86467_Q1	Recurso Extraordinario de Casación inadmisible en Paraguay 2021
39929_Q1	Recurso de Casación inadmisible por no cumplir con la pena de 10 años de prisión en incumplimiento de deber alimentario en San Pedro
40554_Q1	Recurso extraordinario de casación homicidio doloso en grado de tentativa Paraguay
67855_Q1	Recurso Extraordinario de Casación inadmisible por falta de motivación en Paraguay 2018
85608_Q1	Recurso de Casación inadmisible por falta de fundamentación en tentativa de homicidio Concepción 2018
86301_Q1	Recurso de casación inadmisible por falta de fundamentación en robo agravado Paraguay
75289_Q1	Recurso de Casación interpuesto por el Defensor Público de San Estanislao en caso de lesión de confianza y estafa en Guajayvi
24978_Q1	Extinción acción penal incumplimiento deber legal alimentario Paraguay 2012
99235_Q1	Recurso de casación inadmisible en Paraguay por no cumplir con requisitos formales de impugnabilidad objetiva
58469_Q1	Recurso extraordinario de casación por abuso sexual en niños en Paraguay
40226_Q1	Recurso de revisión inadmisible en Paraguay por falta de hechos nuevos o elementos de prueba
23965_Q1	Recurso extraordinario de casación abuso sexual en niños Paraguay 2011
26835_Q1	Recurso extraordinario de casación estafa Paraguay 2012
30931_Q1	Recurso Extraordinario de Casación Ley 1910 02 proceso abreviado
85634_Q1	Recurso de casación estafa pena privativa de libertad menor a diez años Paraguay
85620_Q1	Recurso de casación homicidio doloso Paraguay 2021
86329_Q1	Recurso de Casación homicidio doloso Art. 105 inc. 1 y 2 numeral 1, 3 y 4 CP
53266_Q1	Recurso Extraordinario de Casación Estafa prescripción plazo
23959_Q1	Recurso de casación inadmisible apropiación y producción de documentos no auténticos Paraguay 2011
100110_Q1	Recurso extraordinario de casación inadmisibilidad violencia familiar Itapúa 2022
87989_Q1	Recurso de revisión inadmisible en caso de estafa en Paraguay 2022
55617_Q1	Recurso de revisión inadmisible por falta de fundamentación en causales del artículo 481 del Código Procesal Penal
52178_Q1	Recurso de revisión abuso sexual en niños inadmisible Paraguay 2016
85146_Q1	Recurso de Casación abuso sexual personas internadas inadmisibilidad Paraguay 2021
66342_Q1	Recurso extraordinario de casación robo agravado Paraguay 2018
98936_Q1	Recurso de casación inadmisible por extemporaneidad en Paraguay 2023
91912_Q1	Recurso de casación por lesión culposa en Paraguay 2022
40385_Q1	Recurso Extraordinario de Casación Homicidio Doloso reducción de pena Tribunal de Apelación en lo Penal de Cordillera
39134_Q1	Recurso Extraordinario de Casación homicidio doloso Paraguay 2014
79510_Q1	Recurso extraordinario de casación por producción de documentos no auténticos y reducción en Paraguay 2020
22514_Q1	Recurso de Casación inadmisible por extemporáneo en incumplimiento del deber legal alimentario en Paraguay
30138_Q1	Acuerdo y Sentencia N 140 del 8 de abril de 2013 Corte Suprema de Justicia Paraguay estafa y emisión de cheque
26982_Q1	Recurso de casación interpuesto en Paraguay por lesión y daño en 2012
79538_Q1	Recurso de casación extradición Paraguay 2020
39108_Q1	Recurso de casación estafa Paraguay 2014
73075_Q1	Recurso extraordinario de casación por lesión de confianza en CNEL Oviedo 2013
55059_Q1	Recurso de casación interpuesto por el Defensor Público en causa de maltrato de menores y violación del deber de cuidado o educación
86201_Q1	Recurso de casación difamación Paraguay 2021
70597_Q1	Recurso extraordinario de casación abuso sexual en niños Alto Paraná 2019
93618_Q1	Recurso extraordinario de casación inadmisible por falta de cédulas de notificación en tenencia y tráfico de sustancias estupefacientes
60790_Q1	Recurso extraordinario de casación inadmisible por falta de fundamentación en homicidio doloso San Estanislao
86573_Q1	Recurso de Casación homicidio culposo reparación daño
99453_Q1	Recurso de casación interpuesto por defensora pública en representación de acusado por robo agravado en Paraguay
96006_Q1	Recurso de casación inadmisible por extemporaneidad en abuso sexual en personas indefensas Paraguay 2021
52722_Q1	Recurso de casación por coacción sexual y violación en Paraguay 2016
78861_Q1	Recurso de casación inadmisible por falta de fundamentación en incumplimiento de deber legal alimentario Paraguay
93630_Q1	Recurso extraordinario de casación abuso sexual en niños Paraguay 2022
47307_Q1	Recurso de revisión interpuesto por abogado en caso de homicidio doloso y tentativa de homicidio en Santa Rosa del Aguaray
31291_Q1	Recurso de Revisión interpuesto en caso de coacción sexual en la ciudad de Primero de Marzo
39815_Q1	Recurso de Casación por producción de documentos no auténticos en Paraguay 2014
96748_Q1	Recurso de casación inadmisible por falta de fundamentación en hurto agravado Paraguay 2022
88562_Q1	Recurso de Casación por Difamación y Calumnia en Paraguay con análisis de poder especial y abandono de querella
85046_Q1	Recurso de casación inadmisible en Paraguay por falta de fundamentación de motivos
99309_Q1	Recurso Extraordinario de Casación inadmisible por falta de copia de la resolución impugnada en violencia familiar Paraguay 2023
86229_Q1	Recurso Extraordinario de Casación inadmisible por falta de cédula de notificación en Paraguay
47844_Q1	Recurso de Casación inadmisible por vencimiento de plazo en lesiones, violación de domicilio y amenaza
47850_Q1	Recurso extraordinario de casación abuso sexual en niños Paraguay 2016
69575_Q1	Recurso de casación inadmisible homicidio culposo Paraguay 2019
39424_Q1	Recurso de revisión defraudación y apropiación indebida de fondos Paraguay 2014
69213_Q1	Recurso de casación inadmisible robo agravado Paraguay 2019
40859_Q1	Recurso extraordinario de casación robo agravado resistencia 2013 Paraguay
78336_Q1	Recurso de Casación inadmisibilidad sentencia Tribunal de Apelaciones Penal Segunda Sala Asunción 2019
38060_Q1	Recurso Extraordinario de Casación inadmisible por falta de motivación en Paraguay 2013
68657_Q1	Recurso Extraordinario de Casación homicidio doloso aclaratoria medida cautelar
25757_Q1	Recurso de revisión interpuesto por Defensor Público de Encarnación en causa de homicidio doloso y reducción en Alto Vera
39418_Q1	Recurso de casación homicidio doloso y robo agravado aclaratoria costas defensa pública
67202_Q1	Recurso Extraordinario de Casación en Paraguay por Homicidio Doloso con pena de 18 años
85287_Q1	Recurso extraordinario de casación inadmisible Ley 1881 2002 Ley 1340 Paraguay
97668_Q1	Recurso extraordinario de casación Ley 1340/88 y modificatoria 9449/2019 Paraguay
54623_Q1	Recurso Extraordinario de Casación robo agravado extinción acción penal
93368_Q1	Hábeas Corpus Reparador interpuesto en Paraguay por abogados a favor de un detenido desde septiembre 2020
39381_Q1	Recurso extraordinario de casación homicidio doloso Tribunal de Apelaciones Amambay 2014
84600_Q1	Acuerdo y Sentencia N 147 Bis de 15 de enero de 2021 Corte Suprema de Justicia Sala Penal aclaratoria lesión corporal en el ejercicio de la función pública Yataity del Norte San Estanislao
76496_Q1	Recurso de casación homicidio culposo omisión de auxilio exposición al peligro en el tránsito terrestre Paraguay 2019
100548_Q1	Recurso extraordinario de casación en estafa inadmisible por falta de fundamentos jurídicos en Paraguay
54151_Q1	Recurso de Revisión interpuesto por abogada en causa de lesiones graves en Caacupé 2016
22979_Q1	Recurso de aclaratoria en lesiones de confianza en Paraguay 2011
80328_Q1	Recurso de casación inadmisible por falta de fundamentación en Paraguay
81036_Q1	Recurso de Casación Apropiación Estafa Producción Documentos No Auténticos Paraguay
84628_Q1	Recurso de casación extradición Paraguay 2021
79955_Q1	Recurso de casación por abuso sexual en niños en Paraguay 2020
26289_Q1	Recurso extraordinario de casación difamación 2011 Paraguay
100560_Q1	Recurso Extraordinario de Casación inadmisible por falta de motivación en Paraguay
79941_Q1	Recurso de casación interpuesto por derecho propio en Paraguay 2020
102363_Q1	Recurso de revisión estafa Coronel Oviedo 2015
40646_Q1	Recurso extraordinario de casación evasión de impuestos Alto Paraná 2015
99133_Q1	Recurso Extraordinario de Casación apropiación artículo 160 inciso 1 y 2 Código Penal Paraguayo
94417_Q1	Recurso de casación inadmisible por falta de fundamentación en difamación 2021 Paraguay
39391_Q1	Recurso Extraordinario de Casación Lesión de Confianza Tribunal de Apelación en lo Penal Segunda Sala de Capital
87319_Q1	Recurso de casación inadmisible por falta de fundamentación en robo Paraguay 2021
100558_Q1	Recurso extraordinario de revisión homicidio doloso Alto Paraná 2021
22969_Q1	Acuerdo y Sentencia 441 de 2011 sobre aclaratoria de Acuerdo y Sentencia 761 de 2009 en caso de producción de documentos no auténticos y reducción en Caaguazú
40652_Q1	Recurso Extraordinario de Casación homicidio culposo Guazú Ycua San Pedro del Paraná
94365_Q1	Recurso de casación violencia familiar Piribebuy
85268_Q1	Recurso de Casación en violencia familiar con sentencia de Tribunal de Apelación Penal Tercera Sala de Asunción
81026_Q1	Recurso Extraordinario de Casación inadmisible Tribunal de Apelaciones en lo Penal de la Circunscripción Judicial de Central 2020
23487_Q1	Recurso de casación por apropiación, hurto y lesión de confianza en Paraguay
80338_Q1	Recurso de casación inadmisibilidad exposición a peligro del tránsito terrestre Paraguay
26299_Q1	Recurso de Casación 2011 estafa Paraguay inadmisibilidad
102367_Q1	Recurso de Casación inadmisible en estafa 2016 Paraguay
25948_Q1	Recurso de casación interpuesto contra sentencia de Tribunal de Apelación en lo Penal de Alto Paraná que ordena reenvío para nuevo juicio
61878_Q1	Recurso de Casación en Paraguay por coacción sexual y violación
100202_Q1	Recurso Extraordinario de Casación interpuesto en causa N 1-1-3-1-2020-2 por difamación y calumnia con sentencia definitiva N 360
81032_Q1	Recurso extraordinario de casación homicidio doloso Paraguay 2020
23493_Q1	Recurso de Casación inadmisible por falta de copias autenticadas de fallo contradictorio en caso de incumplimiento del deber legal alimentario
98588_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación en producción de documentos no auténticos Paraguay 2019
40685_Q1	Recurso de casación por tenencia de sustancias estupefacientes en Paraguay 2015
69571_Q1	Recurso de Apelación y Nulidad interpuesto contra Acuerdo y Sentencia N 03 de fecha 20 de julio de 2017, dictado por la Suprema Corte de la Justicia Militar en caso de calumnia y faltas contra la disciplina militar en el Comando de la Armada
69203_Q1	Recurso de casación inadmisible exposición en el tránsito terrestre omisión de auxilio Paraguay 2019
76323_Q1	pedido de aclaratoria difamación art. 126 CPP
85283_Q1	Acuerdo y Sentencia N 328 de fecha 09 de abril de 2021 aclaratoria violencia familiar
67206_Q1	Recurso de Casación interpuesto por derecho propio y bajo patrocinio de abogado en causa de producción de documento no auténtico en Paraguay 2018
47868_Q1	Recurso extraordinario de casación cohecho pasivo agravado prescripción penal Paraguay 2016
30438_Q1	Recurso Extraordinario de Casación Auto Interlocutorio N 221 de fecha 17 de Octubre de 2011 Tribunal de Apelación en lo Penal Segunda Sala de Capital
78332_Q1	Recurso de Casación inadmisible abuso sexual niños San Diego Loma 2020
78865_Q1	Recurso de Casación en estafa y apropiación patrimonial en Paraguay 2020
87669_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación en caso de autonomía sexual en Paraguay
86577_Q1	Recurso de casación homicidio culposo Paraguay 2021
60794_Q1	Recurso extraordinario de casación en Paraguay por apropiación indebida confirmada por Tribunal de Apelación en lo Penal
86563_Q1	Recurso de casación inadmisible por falta de presentación de la cédula de notificación en abuso sexual en niños Paraguay 2021
86205_Q1	Recurso de casación violencia familiar Paraguay 2021
41028_Q1	Recurso extraordinario de casación homicidio doloso Encarnación pena mayor a diez años
88200_Q1	Recurso extraordinario de casación por robo agravado en Paraguay 2021
59897_Q1	Recurso extraordinario de casación invasión de inmueble ajeno 2017 Paraguay
93620_Q1	Recurso extraordinario de casación inadmisible por extemporaneidad en Paraguay
31281_Q1	Recurso de Revisión interpuesto por abogado en causa de lesión grave año 2012 Paraguay
40478_Q1	Recurso de Casación Estafa Paso Tuya Yby Yau 2014
23685_Q1	Recurso extraordinario de casación posesión de cocaína Ley 1340 88 Paraguay
97452_Q1	Recurso de revisión inadmisible incumplimiento deber legal alimentario Paraguay
87641_Q1	Recurso de casación en Paraguay por pena privativa de libertad mayor a diez años
87899_Q1	Recurso extraordinario de casación Ley 1881/02 que modifica la Ley 1340/88 Paraguay
26931_Q1	Recurso Extraordinario de Casación homicidio doloso Paraguay 2011
93634_Q1	Recurso de revisión cohecho pasivo agravado 2021 Paraguay
31295_Q1	Recurso de casación inadmisible en Paraguay por falta de fundamentación en hechos y derecho
55061_Q1	Recurso de revisión homicidio doloso Villarrica 2017
53410_Q1	Recurso de casación inadmisible por falta de fundamentación en homicidio doloso Paraguay
67986_Q1	Recurso extraordinario de casación coacción sexual y violación 2019 Paraguay
26064_Q1	Recurso extraordinario de casación tentativa de homicidio en Eusebio Ayala 2011
39622_Q1	Recurso Extraordinario de Casación abigeato y reducción 2014 Paraguay
72353_Q1	Recurso de casación inadmisible por falta de fundamentación en caso de apropiación ilícita 2018
24101_Q1	Recurso de Casación en Paraguay por calumnia en la capital con aclaratoria de sentencia
74736_Q1	Recurso Extraordinario de Casación Ley N 1910 2002 Paraguay
66332_Q1	Recurso Extraordinario de Casación en caso de abuso sexual en niños en Paraguay 2018
71128_Q1	Recurso extraordinario de casación inadmisible tentativa de homicidio doloso Encarnación 2019
67992_Q1	Recurso Extraordinario de Casación homicidio doloso Tribunal de Apelaciones Ñeembucú 2016
38266_Q1	Recurso Extraordinario de Casación robo agravado violación ley 1910 02 Paraguay
26058_Q1	Recurso extraordinario de casación Ley 716/96 Santa Rosa del Aguaray 2012
25551_Q1	Recurso de Casación por hecho punible contra la integridad física en Paraguay 2011
82936_Q1	Recurso de casación por abuso sexual en niños en Paraguay 2020
65607_Q1	Recurso Extraordinario de Casación inadmisible homicidio doloso San Estanislao 2018
79548_Q1	Recurso Extraordinario de Casación tráfico de rollos 2020 Paraguay
70395_Q1	Recurso extraordinario de casación interpuesto contra sentencia de prescripción de sanción penal en caso de estafa
84572_Q1	Recurso de Casación interpuesto por el Defensor Público del Fuero Penal de San Lorenzo en caso de tentativa de robo agravado con resultado de lesión grave
88348_Q1	Recurso de casación inadmisible homicidio doloso tentativa homicidio doloso XV Circunscripción Judicial Canindeyú
90507_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación en perturbación de servicios públicos y usurpación de funciones
90261_Q1	Acuerdo y Sentencia N 228 Corte Suprema de Justicia Paraguay 2022 aclaratoria robo agravado
23915_Q1	Recurso extraordinario de casación en Paraguay por modificación de pena en caso de apropiación y estafa
80072_Q1	Recurso de casación inadmisibilidad robo agravado asociación criminal privación de libertad Paraguay
66291_Q1	aclaratoria recurso extraordinario de casación inadmisibilidad robo con lesión grave piribebuy 2018
82665_Q1	Recurso extraordinario de casación inadmisible en Paraguay por falta de fundamentación
81378_Q1	Recurso Extraordinario de Casación inadmisible por omisión de cédula de notificación en abuso sexual en niños Paraguay 2020
52120_Q1	Recurso extraordinario de casación inadmisible en Paraguay por reenvío a nuevo juicio oral y público
23901_Q1	Recurso Extraordinario de Casación maltrato físico y lesión Paraguay 2011
80066_Q1	Recurso de casación inadmisible por falta de fundamentación en violación de precepto constitucional en homicidio doloso
86371_Q1	Recurso de revisión inadmisible exposición a peligro del tránsito terrestre Paraguay
59713_Q1	Recurso Extraordinario de Casación inadmisible homicidio doloso Paraguay 2016
70381_Q1	Recurso de Casación inadmisible por falta de fundamentación clara y precisa en difamación Paraguay 2019
87047_Q1	Recurso extraordinario de casación homicidio culposo Alto Paraná 2021
83547_Q1	Recurso de Casación inadmisible por falta de cédula de notificación en causa de apropiación
85136_Q1	Recurso de Casación inadmisible por falta de fundamentación en producción de documentos no autenticos Paraguay
60804_Q1	Recurso de casación inadmisible omisión de auxilio y homicidio culposo Paraguay 2017
39971_Q1	Recurso de casación inadmisible por costas procesales en Paraguay 2015
82659_Q1	Recurso extraordinario de casación inadmisible por falta de fundamentación en Paraguay
25380_Q1	Acuerdo y Sentencia N 1209 aclaratoria costas procesales 2012 Paraguay
81344_Q1	Recurso de casación inadmisible por falta de cédula de notificación en causa de lesión y violación de domicilio en Alto Paraná 2020
85122_Q1	Recurso de casación inadmisible por falta de cédulas de notificación en abuso sexual en niños Paraguay
60810_Q1	Recurso Extraordinario de Casación en Paraguay por homicidio doloso 2018
41160_Q1	Recurso de casación homicidio doloso Alto Paraná 2015
85644_Q1	Recurso de casación violencia familiar Paraguay 2021
92338_Q1	Recurso de Casación interpuesto por el Abg. Ricardo Preda del Puerto por la Defensa de Marta Carmen Falabella de Tessari en los autos: MARTA CARMEN FALABELLA DE TESSARI S ESTAFA
